registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo,url,arquivo,baixado_json,cat_key,is_first_of_kind,score_prioridade,status_processamento,tentativas,mensagem_erro
2022_01070_pdf1,2022,2022-11-09,PRT - PORTARIA 340/2022,PRT,PORTARIA,340/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Convocação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt2022340.pdf,prt2022340.pdf,True,PRTTexto IntegralConvocação,True,672.0,baixado_local,0,
2022_01070_pdf2,2022,2022-11-09,PRT - PORTARIA 340/2022,PRT,PORTARIA,340/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Convocação,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/aprt2022340_1.pdf,aprt2022340_1.pdf,True,PRTVotoConvocação,True,672.0,baixado_local,0,
2022_01108_pdf1,2022,2022-11-08,DSP - DESPACHO 3208/2022,DSP,DESPACHO,3208/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Unidade geradora,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20223208ti.pdf,dsp20223208ti.pdf,True,DSPTexto IntegralUnidade geradora,True,672.0,baixado_local,0,
2022_01120_pdf2,2022,2022-11-07,DSP - DESPACHO 3118/2022,DSP,DESPACHO,3118/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aplicação,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/adsp20223118_1.pdf,adsp20223118_1.pdf,True,DSPVotoAplicação,True,672.0,baixado_local,0,
2022_01138_pdf1,2022,2022-11-04,DSP - DESPACHO 3151/2022,DSP,DESPACHO,3151/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comissão Especial de Credenciamento,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/dsp20223151.pdf,dsp20223151.pdf,True,DSPTexto IntegralComissão Especial de Credenciamento,True,672.0,baixado_local,0,
2022_01138_pdf2,2022,2022-11-04,DSP - DESPACHO 3151/2022,DSP,DESPACHO,3151/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comissão Especial de Credenciamento,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/adsp20223151_1.pdf,adsp20223151_1.pdf,True,DSPVotoComissão Especial de Credenciamento,True,672.0,baixado_local,0,
2022_01277_pdf2,2022,2022-10-26,DSP - DESPACHO 2965/2022,DSP,DESPACHO,2965/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Invalidação,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/adsp20222965_1.pdf,adsp20222965_1.pdf,True,DSPVotoInvalidação,True,672.0,baixado_local,0,
2022_01281_pdf1,2022,2022-10-26,DSP - DESPACHO 3058/2022,DSP,DESPACHO,3058/2022,SRD/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Tabela,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20223058ti.pdf,dsp20223058ti.pdf,True,DSPTexto IntegralTabela,True,672.0,baixado_local,0,
2022_01292_pdf2,2022,2022-10-26,PRT - PORTARIA 325/2022,PRT,PORTARIA,325/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,,2,Voto,https://www2.aneel.gov.br/cedoc/aprt2022325_1.pdf,aprt2022325_1.pdf,True,PRTVotoRevogação,True,672.0,baixado_local,0,
2022_01339_pdf1,2022,2022-10-21,DSP - DESPACHO 2975/2022,DSP,DESPACHO,2975/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Solicitação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222975.pdf,dsp20222975.pdf,True,DSPTexto IntegralSolicitação,True,672.0,baixado_local,0,
2022_01339_pdf2,2022,2022-10-21,DSP - DESPACHO 2975/2022,DSP,DESPACHO,2975/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Solicitação,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20222975_1.pdf,adsp20222975_1.pdf,True,DSPVotoSolicitação,True,672.0,baixado_local,0,
2022_01399_pdf1,2022,2022-10-20,PRT - PORTARIA 052/2022,PRT,PORTARIA,052/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Norma,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt2022052mme.pdf,prt2022052mme.pdf,True,PRTTexto IntegralNorma,True,672.0,baixado_local,0,
2022_01452_pdf1,2022,2022-10-19,REA - RESOLUÇÃO AUTORIZATIVA 12836/2022,REA,RESOLUÇÃO AUTORIZATIVA,12836/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212836ti.pdf,rea202212836ti.pdf,True,REATexto IntegralNULL,True,672.0,baixado_local,0,
2022_01452_pdf2,2022,2022-10-19,REA - RESOLUÇÃO AUTORIZATIVA 12836/2022,REA,RESOLUÇÃO AUTORIZATIVA,12836/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212836_1.pdf,area202212836_1.pdf,True,REAVotoNULL,True,672.0,baixado_local,0,
2022_01469_pdf1,2022,2022-10-18,DSP - DESPACHO 2933/2022,DSP,DESPACHO,2933/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Duck Park Hotelaria Ltda,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222933ti.pdf,dsp20222933ti.pdf,True,DSPTexto IntegralDuck Park Hotelaria Ltda,True,672.0,baixado_local,0,
2022_01696_pdf1,2022,2022-10-07,PRT - PORTARIA 293/2022,PRT,PORTARIA,293/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença para tratar de assuntos particulares,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt2022293.pdf,prt2022293.pdf,True,PRTTexto IntegralLicença para tratar de assuntos particulares,True,672.0,baixado_local,0,
2022_01871_pdf1,2022,2022-09-30,REA - RESOLUÇÃO AUTORIZATIVA 12790/2022,REA,RESOLUÇÃO AUTORIZATIVA,12790/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Tranferência,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212790ti.pdf,rea202212790ti.pdf,True,REATexto IntegralTranferência,True,672.0,baixado_local,0,
2022_01871_pdf2,2022,2022-09-30,REA - RESOLUÇÃO AUTORIZATIVA 12790/2022,REA,RESOLUÇÃO AUTORIZATIVA,12790/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Tranferência,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212790_1.pdf,area202212790_1.pdf,True,REAVotoTranferência,True,672.0,baixado_local,0,
2022_01881_pdf1,2022,2022-09-29,DSP - DESPACHO 2757/2022,DSP,DESPACHO,2757/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Rejeição,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222757.pdf,dsp20222757.pdf,True,DSPTexto IntegralRejeição,True,672.0,baixado_local,0,
2022_01881_pdf2,2022,2022-09-29,DSP - DESPACHO 2757/2022,DSP,DESPACHO,2757/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Rejeição,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20222757_1.pdf,adsp20222757_1.pdf,True,DSPVotoRejeição,True,672.0,baixado_local,0,
2022_01916_pdf1,2022,2022-09-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 3127/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3127/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/reh20223127ti.pdf,reh20223127ti.pdf,True,REHTexto IntegralRevogação,True,672.0,baixado_local,0,
2022_01916_pdf2,2022,2022-09-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 3127/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3127/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/areh20223127_1.pdf,areh20223127_1.pdf,True,REHVotoRevogação,True,672.0,baixado_local,0,
2022_01916_pdf3,2022,2022-09-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 3127/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3127/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,3,Nota Técnica,https://www2.aneel.gov.br/cedoc/nreh20223127.pdf,nreh20223127.pdf,True,REHNota TécnicaRevogação,True,672.0,baixado_local,0,
2022_01933_pdf1,2022,2022-09-28,DSP - DESPACHO 2769/2022,DSP,DESPACHO,2769/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Avocamento,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222769ti.pdf,dsp20222769ti.pdf,True,DSPTexto IntegralAvocamento,True,672.0,baixado_local,0,
2022_01933_pdf2,2022,2022-09-28,DSP - DESPACHO 2769/2022,DSP,DESPACHO,2769/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Avocamento,PREENCHIDA,2,Nota Técnica,http://www2.aneel.gov.br/cedoc/ndsp20222769.pdf,ndsp20222769.pdf,True,DSPNota TécnicaAvocamento,True,672.0,baixado_local,0,
2022_01958_pdf1,2022,2022-09-27,DSP - DESPACHO 2751/2022,DSP,DESPACHO,2751/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Relatório Técnico,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222751ti.pdf,dsp20222751ti.pdf,True,DSPTexto IntegralRelatório Técnico,True,672.0,baixado_local,0,
2022_02151_pdf1,2022,2022-09-21,REA - RESOLUÇÃO AUTORIZATIVA 12177/2022,REA,RESOLUÇÃO AUTORIZATIVA,12177/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Agrupamento,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212177ti.pdf,rea202212177ti.pdf,True,REATexto IntegralAgrupamento,True,672.0,baixado_local,0,
2022_02151_pdf2,2022,2022-09-21,REA - RESOLUÇÃO AUTORIZATIVA 12177/2022,REA,RESOLUÇÃO AUTORIZATIVA,12177/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Agrupamento,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212177_1.pdf,area202212177_1.pdf,True,REAVotoAgrupamento,True,672.0,baixado_local,0,
2022_02156_pdf1,2022,2022-09-21,REA - RESOLUÇÃO AUTORIZATIVA 12682/2022,REA,RESOLUÇÃO AUTORIZATIVA,12682/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Servidão administrativa,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212682ti.pdf,rea202212682ti.pdf,True,REATexto IntegralServidão administrativa,True,672.0,baixado_local,0,
2022_02156_pdf2,2022,2022-09-21,REA - RESOLUÇÃO AUTORIZATIVA 12682/2022,REA,RESOLUÇÃO AUTORIZATIVA,12682/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Servidão administrativa,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212682_1.pdf,area202212682_1.pdf,True,REAVotoServidão administrativa,True,672.0,baixado_local,0,
2022_02288_pdf1,2022,2022-09-13,REA - RESOLUÇÃO AUTORIZATIVA 12626/2022,REA,RESOLUÇÃO AUTORIZATIVA,12626/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revoga,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212626ti.pdf,rea202212626ti.pdf,True,REATexto IntegralRevoga,True,672.0,baixado_local,0,
2022_02288_pdf2,2022,2022-09-13,REA - RESOLUÇÃO AUTORIZATIVA 12626/2022,REA,RESOLUÇÃO AUTORIZATIVA,12626/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revoga,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212626_1.pdf,area202212626_1.pdf,True,REAVotoRevoga,True,672.0,baixado_local,0,
2022_02309_pdf2,2022,2022-09-12,DSP - DESPACHO 2513/2022,DSP,DESPACHO,2513/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Derrogação,PREENCHIDA,2,Nota Técnica,https://www2.aneel.gov.br/cedoc/ndsp20222513.pdf,ndsp20222513.pdf,True,DSPNota TécnicaDerrogação,True,672.0,baixado_local,0,
2022_02320_pdf1,2022,2022-09-12,PRT - PORTARIA 6776/2022,PRT,PORTARIA,6776/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comitê Gerencial de Contratações,,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20226776.pdf,prt20226776.pdf,True,PRTTexto IntegralComitê Gerencial de Contratações,True,672.0,baixado_local,0,
2022_02320_pdf2,2022,2022-09-12,PRT - PORTARIA 6776/2022,PRT,PORTARIA,6776/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comitê Gerencial de Contratações,,2,Voto,https://www2.aneel.gov.br/cedoc/aprt20226776_1.pdf,aprt20226776_1.pdf,True,PRTVotoComitê Gerencial de Contratações,True,672.0,baixado_local,0,
2022_02631_pdf1,2022,2022-08-30,DSP - DESPACHO 2368/2022,DSP,DESPACHO,2368/2022,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Amazonas Distribuidora de Energia S.A,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222368ti.pdf,dsp20222368ti.pdf,True,DSPTexto IntegralAmazonas Distribuidora de Energia S.A,True,672.0,baixado_local,0,
2022_02683_pdf2,2022,2022-08-29,DSP - DESPACHO 2322/2022,DSP,DESPACHO,2322/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Inclusão,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/adsp20222322_1.pdf,adsp20222322_1.pdf,True,DSPVotoInclusão,True,672.0,erro_extensao_.crdownload,0,
2022_02719_pdf2,2022,2022-08-26,PRT - PORTARIA 252/2022,PRT,PORTARIA,252/2022,ANEEL,,0,Licença para tratar de assuntos particulares,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/aprt2022252_1.pdf,aprt2022252_1.pdf,True,PRTVotoLicença para tratar de assuntos particulares,True,672.0,baixado_local,0,
2022_02726_pdf1,2022,2022-08-25,DSP - DESPACHO 2331/2022,DSP,DESPACHO,2331/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Oliveira Energia Geração e Serviços Ltda,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222331ti.pdf,dsp20222331ti.pdf,True,DSPTexto IntegralOliveira Energia Geração e Serviços Ltda,True,672.0,baixado_local,0,
2022_02983_pdf2,2022,2022-08-15,DSP - DESPACHO 2211/2022,DSP,DESPACHO,2211/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconhecimento,PREENCHIDA,2,Decisão,https://www2.aneel.gov.br/cedoc/adsp20222211.pdf,adsp20222211.pdf,True,DSPDecisãoDesconhecimento,True,672.0,baixado_local,0,
2022_03387_pdf1,2022,2022-07-26,DSP - DESPACHO 1962/2022,DSP,DESPACHO,1962/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Brilhar Participações Ltda,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20221962ti.pdf,dsp20221962ti.pdf,True,DSPTexto IntegralBrilhar Participações Ltda,True,672.0,baixado_local,0,
2022_03522_pdf1,2022,2022-07-19,REA - RESOLUÇÃO AUTORIZATIVA 12243/2022,REA,RESOLUÇÃO AUTORIZATIVA,12243/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atlas Brasil Comercializadora de Energia Ltda,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/rea202212243ti.pdf,rea202212243ti.pdf,True,REATexto IntegralAtlas Brasil Comercializadora de Energia Ltda,True,672.0,baixado_local,0,
2022_03522_pdf2,2022,2022-07-19,REA - RESOLUÇÃO AUTORIZATIVA 12243/2022,REA,RESOLUÇÃO AUTORIZATIVA,12243/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atlas Brasil Comercializadora de Energia Ltda,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/area202212243_1.pdf,area202212243_1.pdf,True,REAVotoAtlas Brasil Comercializadora de Energia Ltda,True,672.0,baixado_local,0,
2022_03555_pdf1,2022,2022-07-18,PRT - PORTARIA 666/2022,PRT,PORTARIA,666/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Dispensa,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt2022666mme.pdf,prt2022666mme.pdf,True,PRTTexto IntegralDispensa,True,672.0,baixado_local,0,
2022_03619_pdf1,2022,2022-07-13,DSP - DESPACHO 1828/2022,DSP,DESPACHO,1828/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Exaurimento,,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20221828.pdf,dsp20221828.pdf,True,DSPTexto IntegralExaurimento,True,672.0,baixado_local,0,
2022_03619_pdf2,2022,2022-07-13,DSP - DESPACHO 1828/2022,DSP,DESPACHO,1828/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Exaurimento,,2,Decisão,http://www2.aneel.gov.br/cedoc/adsp20221828.pdf,adsp20221828.pdf,True,DSPDecisãoExaurimento,True,672.0,baixado_local,0,
2022_03663_pdf1,2022,2022-07-11,DSP - DESPACHO 009,DSP,DESPACHO,009,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Manifestação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/dsp2022009spde.pdf,dsp2022009spde.pdf,True,DSPTexto IntegralManifestação,True,672.0,baixado_local,0,
2022_03670_pdf1,2022,2022-07-11,DSP - DESPACHO 1836/2022,DSP,DESPACHO,1836/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,KA Energia Ltda,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20221836ti.pdf,dsp20221836ti.pdf,True,DSPTexto IntegralKA Energia Ltda,True,672.0,baixado_local,0,
2022_03676_pdf2,2022,2022-07-11,DSP - DESPACHO 1844/2022,DSP,DESPACHO,1844/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido,PREENCHIDA,2,Decisão,https://www2.aneel.gov.br/cedoc/adsp20221844.pdf,adsp20221844.pdf,True,DSPDecisãoPedido,True,672.0,baixado_local,0,
2022_03899_pdf2,2022,2022-06-29,DSP - DESPACHO 1715/2022,DSP,DESPACHO,1715/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,2,Nota Técnica,https://www2.aneel.gov.br/cedoc/ndsp20221715.pdf,ndsp20221715.pdf,True,DSPNota TécnicaProrrogação de prazo,True,672.0,baixado_local,0,
2022_03957_pdf2,2022,2022-06-27,PRT - PORTARIA 6764/2022,PRT,PORTARIA,6764/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/aprt20226764_1.pdf,aprt20226764_1.pdf,True,PRTVotoDeterminação,True,672.0,baixado_local,0,
2022_04157_pdf1,2022,2022-06-15,REA - RESOLUÇÃO AUTORIZATIVA 11998/2022,REA,RESOLUÇÃO AUTORIZATIVA,11998/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,UHE Ilha Solteira,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211998ti.pdf,rea202211998ti.pdf,True,REATexto IntegralUHE Ilha Solteira,True,672.0,baixado_local,0,
2022_04157_pdf2,2022,2022-06-15,REA - RESOLUÇÃO AUTORIZATIVA 11998/2022,REA,RESOLUÇÃO AUTORIZATIVA,11998/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,UHE Ilha Solteira,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211998_1.pdf,area202211998_1.pdf,True,REAVotoUHE Ilha Solteira,True,672.0,baixado_local,0,
2022_04158_pdf1,2022,2022-06-15,REA - RESOLUÇÃO AUTORIZATIVA 11999/2022,REA,RESOLUÇÃO AUTORIZATIVA,11999/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211999ti.pdf,rea202211999ti.pdf,True,REATexto IntegralProrrogação de prazo,True,672.0,baixado_local,0,
2022_04158_pdf2,2022,2022-06-15,REA - RESOLUÇÃO AUTORIZATIVA 11999/2022,REA,RESOLUÇÃO AUTORIZATIVA,11999/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,,2,Voto,https://www2.aneel.gov.br/cedoc/area202211999_1.pdf,area202211999_1.pdf,True,REAVotoProrrogação de prazo,True,672.0,baixado_local,0,
2022_04327_pdf1,2022,2022-06-08,DSP - DESPACHO 1432/2022,DSP,DESPACHO,1432/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Julgamento,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20221432.pdf,dsp20221432.pdf,True,DSPTexto IntegralJulgamento,True,672.0,baixado_local,0,
2022_04327_pdf2,2022,2022-06-08,DSP - DESPACHO 1432/2022,DSP,DESPACHO,1432/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Julgamento,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20221432_1.pdf,adsp20221432_1.pdf,True,DSPVotoJulgamento,True,672.0,baixado_local,0,
2022_04344_pdf1,2022,2022-06-08,REA - RESOLUÇÃO AUTORIZATIVA 11959/2022,REA,RESOLUÇÃO AUTORIZATIVA,11959/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Implantação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202211959ti.pdf,rea202211959ti.pdf,True,REATexto IntegralImplantação,True,672.0,baixado_local,0,
2022_04344_pdf2,2022,2022-06-08,REA - RESOLUÇÃO AUTORIZATIVA 11959/2022,REA,RESOLUÇÃO AUTORIZATIVA,11959/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Implantação,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202211959_1.pdf,area202211959_1.pdf,True,REAVotoImplantação,True,672.0,baixado_local,0,
2022_04374_pdf3,2022,2022-06-07,DSP - DESPACHO 1425/2022,DSP,DESPACHO,1425/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido de reconsideração,PREENCHIDA,3,Nota Técnica,https://www2.aneel.gov.br/cedoc/ndsp20221425.pdf,ndsp20221425.pdf,True,DSPNota TécnicaPedido de reconsideração,True,672.0,baixado_local,0,
2022_04379_pdf1,2022,2022-06-07,DSP - DESPACHO 1500/2022,DSP,DESPACHO,1500/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deslocamento,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20221500.pdf,dsp20221500.pdf,True,DSPTexto IntegralDeslocamento,True,672.0,baixado_local,0,
2022_04518_pdf1,2022,2022-05-30,DSP - DESPACHO 1373/2022,DSP,DESPACHO,1373/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Palmaplan Energia SPE S.A,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/dsp20221373.pdf,dsp20221373.pdf,True,DSPTexto IntegralPalmaplan Energia SPE S.A,True,672.0,baixado_local,0,
2022_04518_pdf2,2022,2022-05-30,DSP - DESPACHO 1373/2022,DSP,DESPACHO,1373/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Palmaplan Energia SPE S.A,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20221373_1.pdf,adsp20221373_1.pdf,True,DSPVotoPalmaplan Energia SPE S.A,True,672.0,baixado_local,0,
2022_04519_pdf1,2022,2022-05-30,DSP - DESPACHO 1374/2022,DSP,DESPACHO,1374/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconstituição,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20221374.pdf,dsp20221374.pdf,True,DSPTexto IntegralDesconstituição,True,672.0,baixado_local,0,
2022_04519_pdf2,2022,2022-05-30,DSP - DESPACHO 1374/2022,DSP,DESPACHO,1374/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconstituição,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20221374_1.pdf,adsp20221374_1.pdf,True,DSPVotoDesconstituição,True,672.0,baixado_local,0,
2022_04566_pdf2,2022,2022-05-27,DSP - DESPACHO 1286/2022,DSP,DESPACHO,1286/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Recurso,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/adsp20221286_1.pdf,adsp20221286_1.pdf,True,DSPVotoRecurso,True,672.0,baixado_local,0,
2022_04696_pdf1,2022,2022-05-20,DSP - DESPACHO 1334/2022,DSP,DESPACHO,1334/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Retirada,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20221334ti.pdf,dsp20221334ti.pdf,True,DSPTexto IntegralRetirada,True,672.0,baixado_local,0,
2022_04700_pdf1,2022,2022-05-20,DSP - DESPACHO 1354/2022,DSP,DESPACHO,1354/2022,SRT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Compacta em espaçadores,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20221354.pdf,dsp20221354.pdf,True,DSPTexto IntegralCompacta em espaçadores,True,672.0,baixado_local,0,
2022_04878_pdf1,2022,2022-05-12,DSP - DESPACHO 1261/2022,DSP,DESPACHO,1261/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Getop Empreendimentos e Gestão Ltda,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20221261ti.pdf,dsp20221261ti.pdf,True,DSPTexto IntegralGetop Empreendimentos e Gestão Ltda,True,672.0,baixado_local,0,
