registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo
2021_00817_pdf1,2021,2021-11-22,PRT - PORTARIA 1053/2021,PRT,PORTARIA,1053/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00818_pdf1,2021,2021-11-22,PRT - PORTARIA 1054/2021,PRT,PORTARIA,1054/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00819_pdf1,2021,2021-11-22,PRT - PORTARIA 1055/2021,PRT,PORTARIA,1055/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00820_pdf1,2021,2021-11-22,PRT - PORTARIA 1056/2021,PRT,PORTARIA,1056/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00821_pdf1,2021,2021-11-22,PRT - PORTARIA 1057/2021,PRT,PORTARIA,1057/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00822_pdf1,2021,2021-11-22,PRT - PORTARIA 1065/2021,PRT,PORTARIA,1065/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00823_pdf1,2021,2021-11-22,PRT - PORTARIA 1066/2021,PRT,PORTARIA,1066/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00824_pdf1,2021,2021-11-22,PRT - PORTARIA 1067/2021,PRT,PORTARIA,1067/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00825_pdf1,2021,2021-11-22,PRT - PORTARIA 1068/2021,PRT,PORTARIA,1068/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00826_pdf1,2021,2021-11-22,PRT - PORTARIA 1069/2021,PRT,PORTARIA,1069/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00827_pdf1,2021,2021-11-22,PRT - PORTARIA 1070/2021,PRT,PORTARIA,1070/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00828_pdf1,2021,2021-11-22,PRT - PORTARIA 1071/2021,PRT,PORTARIA,1071/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00829_pdf1,2021,2021-11-22,PRT - PORTARIA 1072/2021,PRT,PORTARIA,1072/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00830_pdf1,2021,2021-11-22,PRT - PORTARIA 1073/2021,PRT,PORTARIA,1073/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00831_pdf1,2021,2021-11-22,PRT - PORTARIA 1074/2021,PRT,PORTARIA,1074/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00832_pdf1,2021,2021-11-22,PRT - PORTARIA 1075/2021,PRT,PORTARIA,1075/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00833_pdf1,2021,2021-11-22,PRT - PORTARIA 1076/2021,PRT,PORTARIA,1076/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00834_pdf1,2021,2021-11-22,REA - RESOLUÇÃO AUTORIZATIVA 10891/2021,REA,RESOLUÇÃO AUTORIZATIVA,10891/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_00834_pdf2,2021,2021-11-22,REA - RESOLUÇÃO AUTORIZATIVA 10891/2021,REA,RESOLUÇÃO AUTORIZATIVA,10891/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_00835_pdf1,2021,2021-11-22,REH - RESOLUÇÃO HOMOLOGATÓRIA 2970/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2970/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021_00835_pdf2,2021,2021-11-22,REH - RESOLUÇÃO HOMOLOGATÓRIA 2970/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2970/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Voto
2021_00836_pdf1,2021,2021-11-22,REH - RESOLUÇÃO HOMOLOGATÓRIA 2972/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2972/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021_00836_pdf2,2021,2021-11-22,REH - RESOLUÇÃO HOMOLOGATÓRIA 2972/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2972/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Voto
2021_00839_pdf1,2021,2021-11-19,DSP - DESPACHO 3651/2021,DSP,DESPACHO,3651/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2021_00839_pdf2,2021,2021-11-19,DSP - DESPACHO 3651/2021,DSP,DESPACHO,3651/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Nota Técnica
2021_00841_pdf1,2021,2021-11-19,DSP - DESPACHO 3667/2021,DSP,DESPACHO,3667/2021,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2021_00842_pdf1,2021,2021-11-19,DSP - DESPACHO 3668/2021,DSP,DESPACHO,3668/2021,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2021_00851_pdf1,2021,2021-11-19,DSP - DESPACHO 3687/2021,DSP,DESPACHO,3687/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00852_pdf1,2021,2021-11-19,DSP - DESPACHO 3688/2021,DSP,DESPACHO,3688/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00853_pdf1,2021,2021-11-19,DSP - DESPACHO 3689/2021,DSP,DESPACHO,3689/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00858_pdf1,2021,2021-11-19,PRT - PORTARIA 1049/2021,PRT,PORTARIA,1049/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00860_pdf1,2021,2021-11-19,PRT - PORTARIA 1051/2021,PRT,PORTARIA,1051/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00866_pdf1,2021,2021-11-18,DSP - DESPACHO 3636/2021,DSP,DESPACHO,3636/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021_00867_pdf1,2021,2021-11-18,DSP - DESPACHO 3638/2021,DSP,DESPACHO,3638/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021_00870_pdf1,2021,2021-11-18,DSP - DESPACHO 3665/2021,DSP,DESPACHO,3665/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021_00872_pdf1,2021,2021-11-18,DSP - DESPACHO 3674/2021,DSP,DESPACHO,3674/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00873_pdf1,2021,2021-11-18,DSP - DESPACHO 3675/2021,DSP,DESPACHO,3675/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00874_pdf1,2021,2021-11-18,DSP - DESPACHO 3676/2021,DSP,DESPACHO,3676/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00875_pdf1,2021,2021-11-18,DSP - DESPACHO 3677/2021,DSP,DESPACHO,3677/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00876_pdf1,2021,2021-11-18,DSP - DESPACHO 3678/2021,DSP,DESPACHO,3678/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00881_pdf1,2021,2021-11-18,PRT - PORTARIA 1033/2021,PRT,PORTARIA,1033/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2021_00882_pdf1,2021,2021-11-18,PRT - PORTARIA 1045/2021,PRT,PORTARIA,1045/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00883_pdf1,2021,2021-11-18,PRT - PORTARIA 1046/2021,PRT,PORTARIA,1046/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00884_pdf1,2021,2021-11-18,PRT - PORTARIA 1047/2021,PRT,PORTARIA,1047/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00892_pdf1,2021,2021-11-18,REA - RESOLUÇÃO AUTORIZATIVA 10892/2021,REA,RESOLUÇÃO AUTORIZATIVA,10892/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_00892_pdf2,2021,2021-11-18,REA - RESOLUÇÃO AUTORIZATIVA 10892/2021,REA,RESOLUÇÃO AUTORIZATIVA,10892/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_00892_pdf3,2021,2021-11-18,REA - RESOLUÇÃO AUTORIZATIVA 10892/2021,REA,RESOLUÇÃO AUTORIZATIVA,10892/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,3,Voto
2021_00893_pdf1,2021,2021-11-18,REH - RESOLUÇÃO HOMOLOGATÓRIA 2971/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2971/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021_00893_pdf2,2021,2021-11-18,REH - RESOLUÇÃO HOMOLOGATÓRIA 2971/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2971/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Voto
2021_00897_pdf1,2021,2021-11-17,DSP - DESPACHO 3588/2021,DSP,DESPACHO,3588/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_00901_pdf1,2021,2021-11-17,DSP - DESPACHO 3646/2021,DSP,DESPACHO,3646/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2021_00901_pdf2,2021,2021-11-17,DSP - DESPACHO 3646/2021,DSP,DESPACHO,3646/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Nota Técnica
2021_00903_pdf1,2021,2021-11-17,DSP - DESPACHO 3650/2021,DSP,DESPACHO,3650/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2021_00903_pdf2,2021,2021-11-17,DSP - DESPACHO 3650/2021,DSP,DESPACHO,3650/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Nota Técnica
2021_00904_pdf1,2021,2021-11-17,DSP - DESPACHO 3652/2021,DSP,DESPACHO,3652/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2021_00904_pdf2,2021,2021-11-17,DSP - DESPACHO 3652/2021,DSP,DESPACHO,3652/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Nota Técnica
2021_00907_pdf1,2021,2021-11-17,DSP - DESPACHO 3658/2021,DSP,DESPACHO,3658/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00908_pdf1,2021,2021-11-17,DSP - DESPACHO 3659/2021,DSP,DESPACHO,3659/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00909_pdf1,2021,2021-11-17,DSP - DESPACHO 3660/2021,DSP,DESPACHO,3660/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00910_pdf1,2021,2021-11-17,DSP - DESPACHO 3661/2021,DSP,DESPACHO,3661/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00911_pdf1,2021,2021-11-17,DSP - DESPACHO 3662/2021,DSP,DESPACHO,3662/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00912_pdf1,2021,2021-11-17,DSP - DESPACHO 3663/2021,DSP,DESPACHO,3663/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00913_pdf1,2021,2021-11-17,DSP - DESPACHO 3664/2021,DSP,DESPACHO,3664/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00917_pdf1,2021,2021-11-17,REH - RESOLUÇÃO HOMOLOGATÓRIA 2973/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2973/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00917_pdf2,2021,2021-11-17,REH - RESOLUÇÃO HOMOLOGATÓRIA 2973/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2973/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,2,Voto
2021_00929_pdf1,2021,2021-11-12,DSP - DESPACHO 3596/2021,DSP,DESPACHO,3596/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021_00930_pdf1,2021,2021-11-12,DSP - DESPACHO 3597/2021,DSP,DESPACHO,3597/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021_00935_pdf1,2021,2021-11-12,DSP - DESPACHO 3609/2021,DSP,DESPACHO,3609/2021,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_00937_pdf1,2021,2021-11-12,DSP - DESPACHO 3611/2021,DSP,DESPACHO,3611/2021,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_00938_pdf1,2021,2021-11-12,DSP - DESPACHO 3613/2021,DSP,DESPACHO,3613/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00939_pdf1,2021,2021-11-12,DSP - DESPACHO 3614/2021,DSP,DESPACHO,3614/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00940_pdf1,2021,2021-11-12,DSP - DESPACHO 3615/2021,DSP,DESPACHO,3615/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00941_pdf1,2021,2021-11-12,DSP - DESPACHO 3616/2021,DSP,DESPACHO,3616/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00942_pdf1,2021,2021-11-12,DSP - DESPACHO 3617/2021,DSP,DESPACHO,3617/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00943_pdf1,2021,2021-11-12,DSP - DESPACHO 3618/2021,DSP,DESPACHO,3618/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00945_pdf1,2021,2021-11-12,PRT - PORTARIA 1043/2021,PRT,PORTARIA,1043/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00946_pdf1,2021,2021-11-12,PRT - PORTARIA 1044/2021,PRT,PORTARIA,1044/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021_00953_pdf1,2021,2021-11-12,REA - RESOLUÇÃO AUTORIZATIVA 10631/2021,REA,RESOLUÇÃO AUTORIZATIVA,10631/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2021_00953_pdf2,2021,2021-11-12,REA - RESOLUÇÃO AUTORIZATIVA 10631/2021,REA,RESOLUÇÃO AUTORIZATIVA,10631/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,2,Voto
2021_00954_pdf1,2021,2021-11-12,REA - RESOLUÇÃO AUTORIZATIVA 10834/2021,REA,RESOLUÇÃO AUTORIZATIVA,10834/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_00954_pdf2,2021,2021-11-12,REA - RESOLUÇÃO AUTORIZATIVA 10834/2021,REA,RESOLUÇÃO AUTORIZATIVA,10834/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_00956_pdf1,2021,2021-11-12,REA - RESOLUÇÃO AUTORIZATIVA 10836/2021,REA,RESOLUÇÃO AUTORIZATIVA,10836/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_00956_pdf2,2021,2021-11-12,REA - RESOLUÇÃO AUTORIZATIVA 10836/2021,REA,RESOLUÇÃO AUTORIZATIVA,10836/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_00979_pdf1,2021,2021-11-09,DSP - DESPACHO 3499/2021,DSP,DESPACHO,3499/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00980_pdf1,2021,2021-11-09,DSP - DESPACHO 3500/2021,DSP,DESPACHO,3500/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00984_pdf1,2021,2021-11-09,DSP - DESPACHO 3528/2021,DSP,DESPACHO,3528/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021_00985_pdf1,2021,2021-11-09,DSP - DESPACHO 3529/2021,DSP,DESPACHO,3529/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021_00989_pdf1,2021,2021-11-09,DSP - DESPACHO 3552/2021,DSP,DESPACHO,3552/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00990_pdf1,2021,2021-11-09,DSP - DESPACHO 3554/2021,DSP,DESPACHO,3554/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00991_pdf1,2021,2021-11-09,DSP - DESPACHO 3555/2021,DSP,DESPACHO,3555/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_00992_pdf1,2021,2021-11-09,DSP - DESPACHO 3556/2021,DSP,DESPACHO,3556/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2021_00992_pdf2,2021,2021-11-09,DSP - DESPACHO 3556/2021,DSP,DESPACHO,3556/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,2,Nota Técnica
2021_00994_pdf1,2021,2021-11-09,PRT - PORTARIA 307/2021,PRT,PORTARIA,307/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_00994_pdf2,2021,2021-11-09,PRT - PORTARIA 307/2021,PRT,PORTARIA,307/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_00996_pdf1,2021,2021-11-09,REA - RESOLUÇÃO AUTORIZATIVA 10731/2021,REA,RESOLUÇÃO AUTORIZATIVA,10731/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_00996_pdf2,2021,2021-11-09,REA - RESOLUÇÃO AUTORIZATIVA 10731/2021,REA,RESOLUÇÃO AUTORIZATIVA,10731/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_01040_pdf1,2021,2021-11-08,DSP - DESPACHO 3538/2021,DSP,DESPACHO,3538/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_01041_pdf1,2021,2021-11-08,DSP - DESPACHO 3539/2021,DSP,DESPACHO,3539/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_01042_pdf1,2021,2021-11-08,DSP - DESPACHO 3540/2021,DSP,DESPACHO,3540/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_01043_pdf1,2021,2021-11-08,DSP - DESPACHO 3541/2021,DSP,DESPACHO,3541/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_01044_pdf1,2021,2021-11-08,DSP - DESPACHO 3542/2021,DSP,DESPACHO,3542/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_01045_pdf1,2021,2021-11-08,DSP - DESPACHO 3543/2021,DSP,DESPACHO,3543/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_01046_pdf1,2021,2021-11-08,DSP - DESPACHO 3546/2021,DSP,DESPACHO,3546/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021_01048_pdf1,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10863/2021,REA,RESOLUÇÃO AUTORIZATIVA,10863/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_01048_pdf2,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10863/2021,REA,RESOLUÇÃO AUTORIZATIVA,10863/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_01049_pdf1,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10864/2021,REA,RESOLUÇÃO AUTORIZATIVA,10864/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_01049_pdf2,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10864/2021,REA,RESOLUÇÃO AUTORIZATIVA,10864/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_01050_pdf1,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10865/2021,REA,RESOLUÇÃO AUTORIZATIVA,10865/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_01050_pdf2,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10865/2021,REA,RESOLUÇÃO AUTORIZATIVA,10865/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_01051_pdf1,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10866/2021,REA,RESOLUÇÃO AUTORIZATIVA,10866/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_01051_pdf2,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10866/2021,REA,RESOLUÇÃO AUTORIZATIVA,10866/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2021_01052_pdf1,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10867/2021,REA,RESOLUÇÃO AUTORIZATIVA,10867/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021_01052_pdf2,2021,2021-11-08,REA - RESOLUÇÃO AUTORIZATIVA 10867/2021,REA,RESOLUÇÃO AUTORIZATIVA,10867/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
